tlist,excited_pop,coherence,rc_pop
0.0,1.0,0.0,0.2586445259564321
0.1,0.9999987849868903,0.00012107023016676646,0.1865539001082209
0.2,0.9999961270739772,0.00038678799599578783,0.17523841204646945
0.30000000000000004,0.9999917701872567,0.0008224685726639508,0.173457653206412
0.4,0.9999858112458652,0.0014182515052725035,0.1731942971282509
0.5,0.9999783224787797,0.002167043358762173,0.17314780270287247
0.6000000000000001,0.999969350323114,0.0030641934092334924,0.17314072941220307
0.7000000000000001,0.9999589801379114,0.004101132874041575,0.17314045388284996
0.8,0.9999473015639309,0.0052689186656981425,0.17313994376965083
0.9,0.9999344141334641,0.006557594895689211,0.17313995955862482
1.0,0.9999204291106305,0.007956031779519068,0.17313999505462027
1.1,0.9999054658401227,0.009452298130759757,0.17313996398278408
1.2000000000000002,0.9998896517750365,0.011033647967972062,0.17313997119615399
1.3,0.9998731212857628,0.012686644270662227,0.1731399711124453
